total_income,salary_income,business_income,capital_gains,standard_deduction,hra_exemption,section_80c,section_80d,total_deductions,taxable_income,fiscal_year,true_tax
25066.08,25066.08,0.0,0.0,50000,10026.43,100227.1,0.0,160253.53,0.0,2022,0.0
385926.61,385926.61,0.0,0.0,50000,100000.0,75050.05,3945.77,228995.82,156930.79,2022,0.0
32020.03,32020.03,0.0,0.0,50000,12808.01,126203.52,19196.52,208208.05,0.0,2023,0.0
49011.54,49011.54,0.0,0.0,50000,19604.62,98193.18,0.0,167797.8,0.0,2022,0.0
32065.16,32065.16,0.0,0.0,50000,12826.06,45223.26,0.0,108049.32,0.0,2024,0.0
44612.63,44612.63,0.0,0.0,50000,17845.05,39316.95,10267.51,117429.51,0.0,2024,0.0
51868.08,22164.66,29703.42,0.0,50000,8865.86,0.0,7473.69,66339.56,0.0,2023,0.0
71693.49,61014.14,10679.34,0.0,50000,24405.66,6732.15,0.0,81137.81,0.0,2023,0.0
23551.53,23551.53,0.0,0.0,50000,9420.61,0.0,15198.94,74619.55,0.0,2023,0.0
65465.58,65465.58,0.0,0.0,50000,26186.23,1913.47,0.0,78099.7,0.0,2024,0.0
50049.53,50049.53,0.0,0.0,50000,20019.81,0.0,2460.87,72480.68,0.0,2024,0.0
47977.55,47977.55,0.0,0.0,50000,19191.02,66437.11,7991.3,143619.44,0.0,2023,0.0
14332.26,12759.12,1573.13,0.0,50000,5103.65,127318.69,14964.11,197386.45,0.0,2022,0.0
66759.44,60075.63,6683.81,0.0,50000,24030.25,0.0,0.0,74030.25,0.0,2024,0.0
145229.23,141810.97,0.0,3418.26,50000,56724.39,64218.51,696.24,171639.14,0.0,2022,0.0
72023.93,72023.93,0.0,0.0,50000,28809.57,79060.64,15380.37,173250.58,0.0,2022,0.0
107927.25,77223.15,30704.1,0.0,50000,30889.26,63131.59,0.0,144020.85,0.0,2023,0.0
171244.64,138275.83,0.0,32968.8,50000,55310.33,0.0,7834.24,113144.57,58100.07,2024,0.0
32013.95,32013.95,0.0,0.0,50000,12805.58,32268.09,0.0,95073.67,0.0,2022,0.0
75529.43,74709.57,819.86,0.0,50000,29883.83,127722.67,0.0,207606.5,0.0,2024,0.0
36614.57,36614.57,0.0,0.0,50000,14645.83,0.0,0.0,64645.83,0.0,2022,0.0
211912.48,204607.53,0.0,7304.94,50000,81843.01,89471.19,1991.13,223305.33,0.0,2023,0.0
11332.25,11332.25,0.0,0.0,50000,4532.9,113958.2,0.0,168491.1,0.0,2024,0.0
29616.72,29616.72,0.0,0.0,50000,11846.69,0.0,0.0,61846.69,0.0,2022,0.0
35542.67,35542.67,0.0,0.0,50000,14217.07,142764.83,0.0,206981.89,0.0,2022,0.0
33845.74,11945.21,21900.53,0.0,50000,4778.08,79819.91,4039.95,138637.94,0.0,2022,0.0
23391.68,15840.23,0.0,7551.45,50000,6336.09,38018.57,2594.37,96949.03,0.0,2024,0.0
123592.17,120971.55,2620.62,0.0,50000,48388.62,121194.85,3126.96,222710.43,0.0,2024,0.0
171315.13,171315.13,0.0,0.0,50000,68526.05,107933.76,21152.98,247612.79,0.0,2022,0.0
50587.72,50587.72,0.0,0.0,50000,20235.09,73474.21,0.0,143709.3,0.0,2023,0.0
177711.19,174399.76,0.0,3311.42,50000,69759.91,86332.43,0.0,206092.33,0.0,2023,0.0
107700.0,90482.82,17217.18,0.0,50000,36193.13,0.0,0.0,86193.13,21506.87,2024,0.0
38467.59,38467.59,0.0,0.0,50000,15387.04,0.0,12863.17,78250.21,0.0,2024,0.0
9555.26,9555.26,0.0,0.0,50000,3822.1,0.0,0.0,53822.1,0.0,2022,0.0
135796.06,135796.06,0.0,0.0,50000,54318.42,110043.27,0.0,214361.7,0.0,2023,0.0
111268.0,23136.61,88131.39,0.0,50000,9254.65,0.0,0.0,59254.65,52013.36,2024,0.0
103736.42,103736.42,0.0,0.0,50000,41494.57,0.0,0.0,91494.57,12241.85,2022,0.0
24893.06,24893.06,0.0,0.0,50000,9957.22,39841.42,0.0,99798.64,0.0,2022,0.0
106194.0,106194.0,0.0,0.0,50000,42477.6,96584.09,0.0,189061.69,0.0,2023,0.0
18703.01,18703.01,0.0,0.0,50000,7481.2,144264.37,15027.07,216772.64,0.0,2022,0.0
63071.21,63071.21,0.0,0.0,50000,25228.48,37841.84,0.0,113070.33,0.0,2022,0.0
189249.33,189249.33,0.0,0.0,50000,75699.73,89392.19,4256.73,219348.65,0.0,2023,0.0
263570.98,263570.98,0.0,0.0,50000,100000.0,81520.48,3369.64,234890.13,28680.85,2024,0.0
59148.68,59148.68,0.0,0.0,50000,23659.47,36010.45,0.0,109669.92,0.0,2024,0.0
35168.01,35168.01,0.0,0.0,50000,14067.2,40644.48,6772.73,111484.41,0.0,2024,0.0
45154.81,45154.81,0.0,0.0,50000,18061.92,0.0,1194.99,69256.92,0.0,2023,0.0
42657.6,42657.6,0.0,0.0,50000,17063.04,0.0,0.0,67063.04,0.0,2024,0.0
82534.01,82534.01,0.0,0.0,50000,33013.6,75837.87,21921.06,180772.54,0.0,2023,0.0
77651.62,77651.62,0.0,0.0,50000,31060.65,0.0,0.0,81060.65,0.0,2024,0.0
35408.27,35408.27,0.0,0.0,50000,14163.31,0.0,0.0,64163.31,0.0,2023,0.0
417047.02,417047.02,0.0,0.0,50000,100000.0,67255.04,3008.51,220263.55,196783.47,2024,0.0
44678.79,44678.79,0.0,0.0,50000,17871.52,2832.13,12405.49,83109.14,0.0,2022,0.0
162723.23,162723.23,0.0,0.0,50000,65089.29,35547.05,4721.73,155358.07,7365.16,2024,0.0
16725.38,15073.94,1651.44,0.0,50000,6029.58,0.0,6054.9,62084.47,0.0,2024,0.0
116181.8,116181.8,0.0,0.0,50000,46472.72,114799.86,0.0,211272.59,0.0,2022,0.0
66309.48,55579.98,10729.5,0.0,50000,22231.99,0.0,1915.27,74147.26,0.0,2023,0.0
120038.3,120038.3,0.0,0.0,50000,48015.32,0.0,0.0,98015.32,22022.98,2023,0.0
216481.22,216481.22,0.0,0.0,50000,86592.49,0.0,14341.33,150933.82,65547.4,2022,0.0
36056.13,36056.13,0.0,0.0,50000,14422.45,0.0,6628.08,71050.53,0.0,2022,0.0
66787.62,59052.46,7735.16,0.0,50000,23620.98,40305.11,17819.29,131745.39,0.0,2022,0.0
120073.14,119391.58,681.56,0.0,50000,47756.63,97280.12,0.0,195036.75,0.0,2023,0.0
49769.24,49769.24,0.0,0.0,50000,19907.7,146605.36,0.0,216513.05,0.0,2022,0.0
17876.78,17876.78,0.0,0.0,50000,7150.71,31689.44,0.0,88840.15,0.0,2022,0.0
41957.73,41957.73,0.0,0.0,50000,16783.09,37673.76,0.0,104456.85,0.0,2023,0.0
121162.81,110561.03,0.0,10601.78,50000,44224.41,11736.31,0.0,105960.73,15202.08,2024,0.0
71029.39,71029.39,0.0,0.0,50000,28411.75,0.0,4849.85,83261.6,0.0,2024,0.0
107863.96,92509.24,15354.73,0.0,50000,37003.69,94904.41,0.0,181908.1,0.0,2024,0.0
46749.6,46749.6,0.0,0.0,50000,18699.84,1780.7,14451.88,84932.42,0.0,2024,0.0
9961.5,9961.5,0.0,0.0,50000,3984.6,82371.6,0.0,136356.2,0.0,2022,0.0
188626.93,188626.93,0.0,0.0,50000,75450.77,78977.92,4508.9,208937.59,0.0,2022,0.0
40082.92,38032.28,0.0,2050.64,50000,15212.91,45798.88,0.0,111011.8,0.0,2022,0.0
17835.31,17835.31,0.0,0.0,50000,7134.12,0.0,0.0,57134.12,0.0,2024,0.0
226357.44,130775.26,95582.17,0.0,50000,52310.11,0.0,16541.33,118851.44,107506.0,2023,0.0
103028.56,102461.87,566.69,0.0,50000,40984.75,145824.99,15032.92,251842.66,0.0,2023,0.0
84815.45,74444.84,10370.61,0.0,50000,29777.93,10882.05,0.0,90659.99,0.0,2022,0.0
123174.09,123174.09,0.0,0.0,50000,49269.64,110346.4,20329.55,229945.59,0.0,2024,0.0
122378.46,122378.46,0.0,0.0,50000,48951.38,25305.25,14846.84,139103.47,0.0,2022,0.0
246461.75,224603.53,21858.22,0.0,50000,89841.41,0.0,0.0,139841.41,106620.34,2022,0.0
376848.99,368205.19,8643.8,0.0,50000,100000.0,124798.51,0.0,274798.51,102050.49,2024,0.0
82073.02,82073.02,0.0,0.0,50000,32829.21,110402.61,0.0,193231.82,0.0,2023,0.0
104402.91,100717.13,3685.79,0.0,50000,40286.85,45708.42,0.0,135995.27,0.0,2022,0.0
53782.3,53782.3,0.0,0.0,50000,21512.92,48350.77,0.0,119863.69,0.0,2024,0.0
39323.43,39323.43,0.0,0.0,50000,15729.37,0.0,8937.08,74666.45,0.0,2023,0.0
134962.17,134962.17,0.0,0.0,50000,53984.87,116171.61,14828.9,234985.38,0.0,2024,0.0
35504.49,34774.53,0.0,729.96,50000,13909.81,59098.13,11272.68,134280.62,0.0,2023,0.0
164642.66,164642.66,0.0,0.0,50000,65857.06,0.0,12618.86,128475.92,36166.74,2024,0.0
229532.04,229532.04,0.0,0.0,50000,91812.82,99185.01,0.0,240997.82,0.0,2022,0.0
49633.15,49633.15,0.0,0.0,50000,19853.26,9225.86,9503.75,88582.87,0.0,2022,0.0
30081.81,28367.43,1042.35,672.03,50000,11346.97,63170.38,12768.48,137285.83,0.0,2022,0.0
49773.48,48632.36,0.0,1141.12,50000,19452.94,56324.79,8577.89,134355.62,0.0,2024,0.0
51478.75,48731.12,0.0,2747.63,50000,19492.45,98054.8,0.0,167547.25,0.0,2023,0.0
185504.52,178342.47,7162.04,0.0,50000,71336.99,145788.68,0.0,267125.67,0.0,2022,0.0
86060.4,82215.04,0.0,3845.36,50000,32886.02,10725.45,18540.08,112151.55,0.0,2023,0.0
25795.68,25795.68,0.0,0.0,50000,10318.27,0.0,0.0,60318.27,0.0,2023,0.0
119727.28,119727.28,0.0,0.0,50000,47890.91,140452.88,10944.43,249288.23,0.0,2022,0.0
43328.71,42872.83,0.0,455.88,50000,17149.13,124947.31,0.0,192096.44,0.0,2022,0.0
38516.57,35783.85,2732.72,0.0,50000,14313.54,77917.32,0.0,142230.86,0.0,2022,0.0
88751.43,88751.43,0.0,0.0,50000,35500.57,90037.95,1406.87,176945.4,0.0,2023,0.0
14320.78,14320.78,0.0,0.0,50000,5728.31,58192.83,9953.74,123874.88,0.0,2023,0.0
65264.17,65264.17,0.0,0.0,50000,26105.67,108247.28,22861.01,207213.96,0.0,2024,0.0
26477.49,26477.49,0.0,0.0,50000,10591.0,0.0,9833.82,70424.82,0.0,2024,0.0
150137.92,150137.92,0.0,0.0,50000,60055.17,60126.79,4992.14,175174.09,0.0,2024,0.0
66615.96,63653.16,0.0,2962.8,50000,25461.26,83236.48,21491.64,180189.38,0.0,2023,0.0
26681.46,24620.61,0.0,2060.85,50000,9848.24,0.0,15727.84,75576.08,0.0,2023,0.0
76772.57,76772.57,0.0,0.0,50000,30709.03,144926.7,0.0,225635.73,0.0,2024,0.0
39243.89,39243.89,0.0,0.0,50000,15697.56,0.0,0.0,65697.56,0.0,2022,0.0
123256.94,123256.94,0.0,0.0,50000,49302.77,0.0,11436.54,110739.32,12517.62,2024,0.0
63222.22,63222.22,0.0,0.0,50000,25288.89,5405.61,0.0,80694.5,0.0,2024,0.0
47110.12,47110.12,0.0,0.0,50000,18844.05,0.0,1991.4,70835.44,0.0,2022,0.0
39047.42,36990.44,0.0,2056.98,50000,14796.18,114133.72,0.0,178929.9,0.0,2024,0.0
184008.79,171644.89,7234.29,5129.61,50000,68657.96,38515.43,10256.73,167430.11,16578.68,2022,0.0
43645.58,36414.55,7231.03,0.0,50000,14565.82,4957.83,1970.45,71494.1,0.0,2022,0.0
193531.26,193531.26,0.0,0.0,50000,77412.5,0.0,0.0,127412.5,66118.76,2022,0.0
43555.47,43555.47,0.0,0.0,50000,17422.19,101371.75,0.0,168793.93,0.0,2023,0.0
126202.25,115946.93,0.0,10255.32,50000,46378.77,12480.27,21945.12,130804.16,0.0,2024,0.0
27865.74,27865.74,0.0,0.0,50000,11146.29,112690.97,0.0,173837.26,0.0,2024,0.0
193741.55,193741.55,0.0,0.0,50000,77496.62,0.0,0.0,127496.62,66244.93,2024,0.0
115466.8,115466.8,0.0,0.0,50000,46186.72,0.0,17756.08,113942.8,1524.0,2022,0.0
235894.66,235894.66,0.0,0.0,50000,94357.87,0.0,8399.26,152757.12,83137.54,2024,0.0
69913.33,69913.33,0.0,0.0,50000,27965.33,0.0,0.0,77965.33,0.0,2022,0.0
53988.11,19999.02,33989.09,0.0,50000,7999.61,0.0,17804.7,75804.31,0.0,2022,0.0
75871.21,75871.21,0.0,0.0,50000,30348.48,0.0,0.0,80348.48,0.0,2023,0.0
75496.73,75496.73,0.0,0.0,50000,30198.69,101008.72,0.0,181207.41,0.0,2024,0.0
106798.52,89521.83,17276.68,0.0,50000,35808.73,0.0,0.0,85808.73,20989.78,2023,0.0
63337.38,57121.38,6216.0,0.0,50000,22848.55,0.0,21123.76,93972.31,0.0,2023,0.0
353019.91,346238.14,6781.77,0.0,50000,100000.0,81483.01,13046.88,244529.89,108490.02,2022,0.0
29341.71,29341.71,0.0,0.0,50000,11736.68,0.0,0.0,61736.68,0.0,2022,0.0
55743.16,50223.74,5519.42,0.0,50000,20089.5,70919.0,0.0,141008.5,0.0,2022,0.0
94581.14,92323.78,2257.36,0.0,50000,36929.51,85372.65,0.0,172302.16,0.0,2024,0.0
23029.95,19283.11,3746.84,0.0,50000,7713.24,0.0,0.0,57713.24,0.0,2022,0.0
106944.45,106944.45,0.0,0.0,50000,42777.78,0.0,9060.79,101838.57,5105.89,2023,0.0
199437.11,199025.58,0.0,411.53,50000,79610.23,124526.59,0.0,254136.82,0.0,2024,0.0
70974.31,70974.31,0.0,0.0,50000,28389.72,0.0,0.0,78389.72,0.0,2024,0.0
25436.1,23032.25,2403.85,0.0,50000,9212.9,48769.94,20468.45,128451.29,0.0,2024,0.0
44521.74,40597.31,0.0,3924.43,50000,16238.92,0.0,23483.38,89722.3,0.0,2024,0.0
111110.25,111110.25,0.0,0.0,50000,44444.1,0.0,12580.24,107024.34,4085.92,2024,0.0
194957.24,194957.24,0.0,0.0,50000,77982.9,112385.45,0.0,240368.35,0.0,2024,0.0
34499.86,34499.86,0.0,0.0,50000,13799.94,100835.12,24621.79,189256.86,0.0,2023,0.0
76068.47,76068.47,0.0,0.0,50000,30427.39,84406.73,23048.89,187883.01,0.0,2022,0.0
76955.19,76955.19,0.0,0.0,50000,30782.07,141.46,0.0,80923.53,0.0,2022,0.0
52066.74,52066.74,0.0,0.0,50000,20826.7,71569.47,19379.77,161775.93,0.0,2023,0.0
74322.7,63620.39,0.0,10702.31,50000,25448.16,105418.65,6081.83,186948.64,0.0,2024,0.0
93174.29,93174.29,0.0,0.0,50000,37269.72,0.0,0.0,87269.72,5904.57,2024,0.0
35491.85,35491.85,0.0,0.0,50000,14196.74,0.0,8700.33,72897.07,0.0,2023,0.0
111028.63,111028.63,0.0,0.0,50000,44411.45,113594.34,5531.91,213537.7,0.0,2022,0.0
25575.08,25575.08,0.0,0.0,50000,10230.03,39824.88,6719.53,106774.45,0.0,2022,0.0
105452.77,105452.77,0.0,0.0,50000,42181.11,51165.41,0.0,143346.51,0.0,2023,0.0
195315.16,189704.71,2707.79,2902.65,50000,75881.88,91888.92,18857.06,236627.86,0.0,2024,0.0
96075.59,95268.47,0.0,807.13,50000,38107.39,16134.21,3082.65,107324.24,0.0,2022,0.0
77776.58,77776.58,0.0,0.0,50000,31110.63,70395.45,0.0,151506.08,0.0,2022,0.0
166422.55,166422.55,0.0,0.0,50000,66569.02,0.0,22217.33,138786.35,27636.2,2024,0.0
31118.44,31118.44,0.0,0.0,50000,12447.37,54936.18,3278.03,120661.58,0.0,2024,0.0
326699.1,326699.1,0.0,0.0,50000,100000.0,0.0,10461.17,160461.17,166237.93,2022,0.0
140894.99,138525.29,0.0,2369.7,50000,55410.12,71343.09,21509.25,198262.46,0.0,2024,0.0
83906.01,83906.01,0.0,0.0,50000,33562.41,70575.11,9399.0,163536.51,0.0,2024,0.0
373209.22,363389.48,7740.96,2078.78,50000,100000.0,78002.93,0.0,228002.93,145206.28,2022,0.0
30249.87,30249.87,0.0,0.0,50000,12099.95,107483.05,0.0,169583.0,0.0,2022,0.0
43718.11,43718.11,0.0,0.0,50000,17487.24,109252.93,12630.66,189370.83,0.0,2024,0.0
119408.28,119408.28,0.0,0.0,50000,47763.31,0.0,0.0,97763.31,21644.97,2023,0.0
15453.17,12880.23,2572.93,0.0,50000,5152.09,0.0,0.0,55152.09,0.0,2023,0.0
145981.19,127772.87,18208.32,0.0,50000,51109.15,49590.12,0.0,150699.27,0.0,2022,0.0
56945.15,54201.04,2549.98,194.13,50000,21680.42,41056.49,0.0,112736.9,0.0,2022,0.0
37291.51,29263.99,0.0,8027.52,50000,11705.6,88182.85,0.0,149888.45,0.0,2024,0.0
34381.44,34381.44,0.0,0.0,50000,13752.58,0.0,0.0,63752.58,0.0,2024,0.0
52878.86,52878.86,0.0,0.0,50000,21151.54,0.0,0.0,71151.54,0.0,2022,0.0
58066.31,58066.31,0.0,0.0,50000,23226.52,64563.29,9368.28,147158.09,0.0,2022,0.0
113353.32,113353.32,0.0,0.0,50000,45341.33,143327.66,0.0,238668.98,0.0,2024,0.0
49720.93,49720.93,0.0,0.0,50000,19888.37,146740.42,0.0,216628.79,0.0,2023,0.0
117556.72,117556.72,0.0,0.0,50000,47022.69,11644.78,0.0,108667.47,8889.25,2022,0.0
51754.75,51754.75,0.0,0.0,50000,20701.9,0.0,23835.9,94537.8,0.0,2022,0.0
96963.3,96963.3,0.0,0.0,50000,38785.32,118524.96,20012.88,227323.16,0.0,2023,0.0
36169.13,36169.13,0.0,0.0,50000,14467.65,130869.83,0.0,195337.48,0.0,2023,0.0
23199.07,20240.39,1940.19,1018.49,50000,8096.15,110925.52,0.0,169021.67,0.0,2022,0.0
93346.32,93346.32,0.0,0.0,50000,37338.53,0.0,0.0,87338.53,6007.79,2023,0.0
28918.49,19228.47,9690.02,0.0,50000,7691.39,47603.11,0.0,105294.5,0.0,2023,0.0
103386.85,103386.85,0.0,0.0,50000,41354.74,0.0,0.0,91354.74,12032.11,2023,0.0
42224.13,42224.13,0.0,0.0,50000,16889.65,145590.01,0.0,212479.66,0.0,2024,0.0
73316.65,50335.93,0.0,22980.72,50000,20134.37,0.0,0.0,70134.37,3182.28,2023,0.0
98686.77,97075.21,0.0,1611.56,50000,38830.08,146340.75,0.0,235170.83,0.0,2023,0.0
96552.55,96552.55,0.0,0.0,50000,38621.02,75395.97,4294.73,168311.72,0.0,2024,0.0
40301.22,40301.22,0.0,0.0,50000,16120.49,0.0,0.0,66120.49,0.0,2022,0.0
153641.99,142025.5,11616.49,0.0,50000,56810.2,12334.98,13982.55,133127.73,20514.26,2024,0.0
52708.89,52708.89,0.0,0.0,50000,21083.56,51916.65,0.0,123000.21,0.0,2024,0.0
42357.04,42357.04,0.0,0.0,50000,16942.82,75110.24,8610.7,150663.75,0.0,2023,0.0
95648.05,95648.05,0.0,0.0,50000,38259.22,0.0,16927.05,105186.27,0.0,2022,0.0
17148.17,17148.17,0.0,0.0,50000,6859.27,40426.59,14538.26,111824.12,0.0,2022,0.0
106198.45,106198.45,0.0,0.0,50000,42479.38,0.0,9222.06,101701.44,4497.01,2024,0.0
55742.97,55742.97,0.0,0.0,50000,22297.19,31254.12,22758.66,126309.97,0.0,2023,0.0
59001.32,59001.32,0.0,0.0,50000,23600.53,115422.81,1236.19,190259.52,0.0,2024,0.0
113643.58,67171.13,40726.56,5745.88,50000,26868.45,0.0,12737.07,89605.52,24038.05,2023,0.0
49512.5,15999.45,19600.19,13912.86,50000,6399.78,67949.72,0.0,124349.5,0.0,2024,0.0
36812.96,36812.96,0.0,0.0,50000,14725.19,97042.01,15506.97,177274.16,0.0,2023,0.0
121287.33,121287.33,0.0,0.0,50000,48514.93,0.0,10319.08,108834.01,12453.32,2023,0.0
52547.37,52547.37,0.0,0.0,50000,21018.95,86092.56,0.0,157111.51,0.0,2023,0.0
66354.1,66354.1,0.0,0.0,50000,26541.64,84398.12,2613.86,163553.62,0.0,2024,0.0
24596.03,24596.03,0.0,0.0,50000,9838.41,31689.56,13589.85,105117.82,0.0,2024,0.0
254257.97,254257.97,0.0,0.0,50000,100000.0,128743.7,24282.44,303026.14,0.0,2024,0.0
66775.55,66775.55,0.0,0.0,50000,26710.22,46506.06,8585.52,131801.8,0.0,2024,0.0
27550.69,27550.69,0.0,0.0,50000,11020.28,0.0,0.0,61020.28,0.0,2023,0.0
45679.03,45679.03,0.0,0.0,50000,18271.61,79466.24,1875.55,149613.4,0.0,2023,0.0
83799.66,83799.66,0.0,0.0,50000,33519.87,95942.57,446.84,179909.27,0.0,2023,0.0
371706.23,346195.75,25510.48,0.0,50000,100000.0,31257.55,0.0,181257.55,190448.68,2023,0.0
113543.56,113543.56,0.0,0.0,50000,45417.42,45951.69,0.0,141369.11,0.0,2022,0.0
88368.65,88368.65,0.0,0.0,50000,35347.46,139361.45,0.0,224708.91,0.0,2023,0.0
72193.05,50783.57,21409.48,0.0,50000,20313.43,125723.88,0.0,196037.31,0.0,2023,0.0
265772.71,265772.71,0.0,0.0,50000,100000.0,127135.36,0.0,277135.36,0.0,2023,0.0
136396.2,114584.09,21812.11,0.0,50000,45833.64,0.0,23627.94,119461.57,16934.62,2022,0.0
152273.89,152054.26,0.0,219.63,50000,60821.7,0.0,0.0,110821.7,41452.19,2023,0.0
338047.12,326241.21,1652.59,10153.31,50000,100000.0,136333.12,5114.84,291447.96,46599.16,2024,0.0
100490.0,75343.88,25146.11,0.0,50000,30137.55,143151.89,18291.15,241580.59,0.0,2023,0.0
43717.57,39089.01,4628.55,0.0,50000,15635.61,19241.52,20277.65,105154.77,0.0,2022,0.0
247384.62,245079.07,0.0,2305.55,50000,98031.63,24862.35,0.0,172893.98,74490.64,2024,0.0
30304.62,30304.62,0.0,0.0,50000,12121.85,98906.28,18743.82,179771.95,0.0,2022,0.0
24076.97,21915.69,2161.28,0.0,50000,8766.28,0.0,0.0,58766.28,0.0,2023,0.0
90554.61,90554.61,0.0,0.0,50000,36221.84,3752.27,0.0,89974.12,580.49,2024,0.0
55040.49,16793.74,38246.74,0.0,50000,6717.5,33712.51,4135.02,94565.03,0.0,2022,0.0
108322.23,106633.04,0.0,1689.18,50000,42653.22,39223.94,0.0,131877.15,0.0,2023,0.0
312820.27,292717.51,20102.76,0.0,50000,100000.0,112578.6,17747.39,280325.98,32494.29,2022,0.0
59759.02,38398.8,20935.69,424.53,50000,15359.52,0.0,24990.89,90350.41,0.0,2024,0.0
87214.3,58709.02,28505.28,0.0,50000,23483.61,143856.6,0.0,217340.21,0.0,2024,0.0
25423.93,25423.93,0.0,0.0,50000,10169.57,134622.43,0.0,194792.0,0.0,2022,0.0
52255.23,36047.05,0.0,16208.18,50000,14418.82,51131.48,8717.57,124267.87,0.0,2023,0.0
70933.87,70933.87,0.0,0.0,50000,28373.55,0.0,0.0,78373.55,0.0,2024,0.0
69518.04,69518.04,0.0,0.0,50000,27807.22,96654.86,0.0,174462.07,0.0,2024,0.0
258591.9,232838.19,25753.72,0.0,50000,93135.28,61198.72,20415.51,224749.51,33842.39,2023,0.0
41493.4,41493.4,0.0,0.0,50000,16597.36,34341.35,9084.81,110023.52,0.0,2022,0.0
195286.44,184579.33,10707.11,0.0,50000,73831.73,115794.67,10042.26,249668.66,0.0,2022,0.0
198473.39,187310.25,11163.15,0.0,50000,74924.1,0.0,12524.23,137448.33,61025.06,2022,0.0
19436.1,14548.0,4888.1,0.0,50000,5819.2,83515.31,11508.43,150842.94,0.0,2023,0.0
42552.21,32712.24,9839.96,0.0,50000,13084.9,93325.04,0.0,156409.94,0.0,2023,0.0
48400.43,48400.43,0.0,0.0,50000,19360.17,139824.26,2019.48,211203.91,0.0,2023,0.0
206433.19,78674.58,0.0,127758.61,50000,31469.83,122884.59,21387.15,225741.57,0.0,2022,0.0
16928.74,16928.74,0.0,0.0,50000,6771.5,143374.62,0.0,200146.12,0.0,2023,0.0
313385.64,299699.38,13686.26,0.0,50000,100000.0,27002.71,20172.48,197175.19,116210.45,2022,0.0
436811.67,429701.28,7110.39,0.0,50000,100000.0,48723.62,18753.76,217477.37,219334.29,2023,0.0
41251.29,41251.29,0.0,0.0,50000,16500.52,4802.71,14615.55,85918.78,0.0,2023,0.0
85378.18,56434.1,0.0,28944.07,50000,22573.64,48001.65,17003.96,137579.25,0.0,2023,0.0
106290.51,106290.51,0.0,0.0,50000,42516.2,82037.44,815.61,175369.25,0.0,2024,0.0
47744.49,47744.49,0.0,0.0,50000,19097.8,0.0,13091.81,82189.61,0.0,2023,0.0
165781.29,113001.6,5678.44,47101.26,50000,45200.64,58607.62,0.0,153808.25,11973.03,2024,0.0
45380.66,45380.66,0.0,0.0,50000,18152.27,0.0,0.0,68152.27,0.0,2022,0.0
221185.09,220359.25,0.0,825.84,50000,88143.7,38059.38,0.0,176203.08,44982.01,2024,0.0
41454.24,41454.24,0.0,0.0,50000,16581.7,139006.13,0.0,205587.82,0.0,2024,0.0
16584.7,16584.7,0.0,0.0,50000,6633.88,33352.95,0.0,89986.83,0.0,2023,0.0
46703.73,46703.73,0.0,0.0,50000,18681.49,0.0,0.0,68681.49,0.0,2023,0.0
74582.2,70360.75,4221.45,0.0,50000,28144.3,126368.66,2336.35,206849.31,0.0,2024,0.0
118023.44,118023.44,0.0,0.0,50000,47209.38,138622.19,0.0,235831.57,0.0,2024,0.0
61369.52,46320.42,15049.1,0.0,50000,18528.17,46675.04,19318.6,134521.82,0.0,2022,0.0
66996.51,36380.9,30615.61,0.0,50000,14552.36,89906.88,0.0,154459.24,0.0,2022,0.0
36520.21,30676.93,5843.28,0.0,50000,12270.77,0.0,16279.81,78550.58,0.0,2022,0.0
48453.97,33450.8,6128.16,8875.02,50000,13380.32,79666.41,6846.06,149892.79,0.0,2024,0.0
49443.28,49443.28,0.0,0.0,50000,19777.31,107766.22,22623.24,200166.77,0.0,2022,0.0
321784.0,321784.0,0.0,0.0,50000,100000.0,49846.49,7862.94,207709.43,114074.58,2023,0.0
99175.64,92269.75,6905.89,0.0,50000,36907.9,61482.62,0.0,148390.52,0.0,2023,0.0
62147.36,62147.36,0.0,0.0,50000,24858.95,0.0,4311.03,79169.97,0.0,2022,0.0
220334.51,220334.51,0.0,0.0,50000,88133.8,55659.71,0.0,193793.51,26540.99,2022,0.0
75965.57,75965.57,0.0,0.0,50000,30386.23,61577.5,0.0,141963.72,0.0,2024,0.0
154848.16,154328.59,0.0,519.57,50000,61731.43,134997.49,0.0,246728.93,0.0,2024,0.0
302571.49,302571.49,0.0,0.0,50000,100000.0,91425.77,10391.53,251817.29,50754.2,2024,0.0
133840.07,122776.96,0.0,11063.11,50000,49110.78,74777.17,14508.3,188396.26,0.0,2022,0.0
57942.99,56549.3,1393.69,0.0,50000,22619.72,0.0,0.0,72619.72,0.0,2022,0.0
67953.89,67953.89,0.0,0.0,50000,27181.56,4617.99,0.0,81799.54,0.0,2024,0.0
121282.33,119428.15,1854.18,0.0,50000,47771.26,23018.52,15540.74,136330.52,0.0,2022,0.0
75532.73,75532.73,0.0,0.0,50000,30213.09,76864.98,0.0,157078.08,0.0,2022,0.0
186492.81,186492.81,0.0,0.0,50000,74597.12,0.0,620.23,125217.36,61275.45,2023,0.0
85790.24,84810.04,0.0,980.2,50000,33924.02,0.0,10805.68,94729.69,0.0,2024,0.0
266327.94,263591.99,2735.95,0.0,50000,100000.0,40672.55,21049.38,211721.93,54606.01,2023,0.0
42588.76,42588.76,0.0,0.0,50000,17035.5,94159.91,12755.4,173950.81,0.0,2024,0.0
